Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-11-22,Organic Produce Box,Catering Solutions,North America,Canada,Vancouver,243854,242491,Partner,2024-Q4,2024-11
2024-11-22,Food Delivery Platform,Premium Foods,North America,Canada,Mississauga,285303,271194,Retail,2024-Q4,2024-11
2024-11-22,Gourmet Food Collection,Food Technology,Europe,Germany,Hamburg,192702,182821,Partner,2024-Q4,2024-11
2024-11-22,Nutrition Tracking App,Catering Solutions,North America,Mexico,Nezahualcóyotl,254721,209892,Direct Sales,2024-Q4,2024-11
2024-11-22,Food Delivery Platform,Beverages,Asia Pacific,Japan,Kobe,179655,249309,Mobile App,2024-Q4,2024-11
2024-11-22,Craft Beer Selection,Food Technology,North America,Canada,Mississauga,92601,106385,Online,2024-Q4,2024-11
2024-11-22,Artisan Bakery Products,Restaurant Services,Europe,United Kingdom,Edinburgh,247597,248893,Partner,2024-Q4,2024-11
2024-11-22,Organic Produce Box,Catering Solutions,North America,Mexico,Guadalajara,244112,320786,Retail,2024-Q4,2024-11
2024-11-22,Nutrition Tracking App,Premium Foods,Europe,United Kingdom,Bristol,201604,258991,Retail,2024-Q4,2024-11
2024-11-22,Kitchen Equipment Solution,Food Technology,Asia Pacific,Australia,Newcastle,127475,138872,Direct Sales,2024-Q4,2024-11
2024-11-22,Corporate Catering Service,Beverages,Europe,Germany,Essen,209473,197506,Retail,2024-Q4,2024-11
2024-11-23,Artisan Bakery Products,Restaurant Services,Europe,France,Montpellier,192148,180763,Wholesale,2024-Q4,2024-11
2024-11-23,Corporate Catering Service,Premium Foods,Europe,France,Paris,293135,245372,Partner,2024-Q4,2024-11
2024-11-23,Recipe Management System,Restaurant Services,Europe,France,Bordeaux,235057,262769,Online,2024-Q4,2024-11
2024-11-23,Nutrition Tracking App,Premium Foods,Asia Pacific,Australia,Canberra,285471,373045,Retail,2024-Q4,2024-11
2024-11-23,Corporate Catering Service,Restaurant Services,Asia Pacific,Singapore,East,181155,247487,Wholesale,2024-Q4,2024-11
2024-11-23,Event Catering Package,Restaurant Services,North America,United States,San Jose,265778,211023,Partner,2024-Q4,2024-11
2024-11-23,Fine Dining Experience,Catering Solutions,Asia Pacific,Australia,Melbourne,121875,125558,Online,2024-Q4,2024-11
2024-11-23,Kitchen Equipment Solution,Catering Solutions,Asia Pacific,Japan,Saitama,124165,138875,Direct Sales,2024-Q4,2024-11
2024-11-23,Food Delivery Platform,Premium Foods,North America,United States,San Jose,200094,244348,Retail,2024-Q4,2024-11
2024-11-23,Corporate Catering Service,Food Technology,North America,Canada,Calgary,207040,185160,Retail,2024-Q4,2024-11
2024-11-23,Restaurant POS System,Catering Solutions,Asia Pacific,Australia,Brisbane,131447,129613,Direct Sales,2024-Q4,2024-11
2024-11-23,Premium Wine Collection,Beverages,North America,United States,Phoenix,119200,159878,Online,2024-Q4,2024-11
2024-11-23,Recipe Management System,Restaurant Services,Asia Pacific,Singapore,Central,247586,237040,Direct Sales,2024-Q4,2024-11
2024-11-23,Fine Dining Experience,Beverages,North America,United States,Dallas,154977,211286,Mobile App,2024-Q4,2024-11
2024-11-23,Craft Beer Selection,Catering Solutions,North America,Mexico,León,157497,208188,Partner,2024-Q4,2024-11
2024-11-23,Event Catering Package,Beverages,North America,Mexico,Juárez,275538,263699,Partner,2024-Q4,2024-11
2024-11-23,Corporate Catering Service,Restaurant Services,Europe,France,Paris,256034,268751,Online,2024-Q4,2024-11
2024-11-23,Gourmet Food Collection,Restaurant Services,Europe,United Kingdom,Cardiff,303667,317976,Partner,2024-Q4,2024-11
2024-11-23,Nutrition Tracking App,Premium Foods,North America,Mexico,Zapopan,183884,130251,Online,2024-Q4,2024-11
2024-11-23,Food Delivery Platform,Food Technology,Asia Pacific,Japan,Nagoya,206441,206237,Direct Sales,2024-Q4,2024-11
2024-11-23,Craft Beer Selection,Food Technology,Asia Pacific,Australia,Brisbane,85514,118566,Online,2024-Q4,2024-11
2024-11-23,Event Catering Package,Catering Solutions,North America,Mexico,Monterrey,132575,152827,Partner,2024-Q4,2024-11
2024-11-23,Kitchen Equipment Solution,Premium Foods,North America,Canada,Calgary,276380,221186,Partner,2024-Q4,2024-11
2024-11-23,Event Catering Package,Premium Foods,North America,Mexico,Puebla,249711,310593,Mobile App,2024-Q4,2024-11
2024-11-23,Organic Produce Box,Premium Foods,Europe,Germany,Berlin,245129,314638,Mobile App,2024-Q4,2024-11
2024-11-23,Gourmet Food Collection,Catering Solutions,North America,Mexico,León,239486,312769,Partner,2024-Q4,2024-11
2024-11-23,Organic Produce Box,Beverages,North America,Mexico,Guadalajara,172260,150234,Direct Sales,2024-Q4,2024-11
2024-11-23,Artisan Bakery Products,Catering Solutions,Europe,United Kingdom,London,131483,109200,Online,2024-Q4,2024-11
2024-11-23,Gourmet Food Collection,Premium Foods,Asia Pacific,Australia,Melbourne,110016,78498,Mobile App,2024-Q4,2024-11
2024-11-23,Specialty Coffee Blend,Food Technology,Europe,Germany,Dortmund,108666,96655,Mobile App,2024-Q4,2024-11
2024-11-23,Specialty Coffee Blend,Catering Solutions,Asia Pacific,Singapore,East,197196,201634,Direct Sales,2024-Q4,2024-11
2024-11-24,Event Catering Package,Catering Solutions,Asia Pacific,Australia,Sydney,142909,147378,Retail,2024-Q4,2024-11
2024-11-24,Fine Dining Experience,Restaurant Services,North America,United States,Los Angeles,153810,142809,Online,2024-Q4,2024-11
2024-11-24,Nutrition Tracking App,Premium Foods,North America,Canada,Vancouver,238470,209607,Retail,2024-Q4,2024-11
2024-11-24,Artisan Bakery Products,Catering Solutions,North America,Mexico,Chihuahua,73518,93953,Mobile App,2024-Q4,2024-11
2024-11-24,Kitchen Equipment Solution,Restaurant Services,Asia Pacific,Japan,Fukuoka,242333,283341,Retail,2024-Q4,2024-11
2024-11-24,Premium Wine Collection,Premium Foods,Asia Pacific,Japan,Tokyo,139132,194368,Wholesale,2024-Q4,2024-11
2024-11-24,Artisan Bakery Products,Food Technology,Asia Pacific,Singapore,West,138396,180782,Mobile App,2024-Q4,2024-11
2024-11-24,Kitchen Equipment Solution,Premium Foods,North America,United States,New York,144137,101494,Partner,2024-Q4,2024-11
2024-11-24,Food Delivery Platform,Catering Solutions,North America,Canada,Montreal,137550,153859,Partner,2024-Q4,2024-11
2024-11-24,Gourmet Food Collection,Premium Foods,Asia Pacific,Japan,Kyoto,99439,87926,Wholesale,2024-Q4,2024-11
2024-11-24,Organic Produce Box,Restaurant Services,Asia Pacific,Japan,Kobe,167585,212838,Direct Sales,2024-Q4,2024-11
2024-11-24,Artisan Bakery Products,Beverages,North America,Mexico,Monterrey,128046,105409,Direct Sales,2024-Q4,2024-11
2024-11-24,Corporate Catering Service,Premium Foods,Asia Pacific,Singapore,Northeast,253207,247840,Retail,2024-Q4,2024-11
2024-11-24,Premium Wine Collection,Food Technology,Europe,United Kingdom,Cardiff,80885,57764,Wholesale,2024-Q4,2024-11
2024-11-24,Restaurant POS System,Restaurant Services,North America,Mexico,Monterrey,92772,110239,Online,2024-Q4,2024-11
2024-11-24,Gourmet Food Collection,Restaurant Services,Asia Pacific,Singapore,East,219573,300738,Retail,2024-Q4,2024-11
2024-11-24,Premium Wine Collection,Restaurant Services,Asia Pacific,Australia,Sunshine Coast,217919,233305,Partner,2024-Q4,2024-11
2024-11-24,Recipe Management System,Catering Solutions,North America,Canada,Vancouver,439926,427681,Direct Sales,2024-Q4,2024-11
2024-11-24,Craft Beer Selection,Restaurant Services,North America,Canada,Quebec City,128803,168582,Mobile App,2024-Q4,2024-11
2024-11-24,Specialty Coffee Blend,Food Technology,Europe,France,Lille,129341,102826,Online,2024-Q4,2024-11
2024-11-24,Food Delivery Platform,Catering Solutions,North America,Canada,Hamilton,94889,118185,Partner,2024-Q4,2024-11
2024-11-24,Recipe Management System,Catering Solutions,North America,United States,New York,98940,120889,Mobile App,2024-Q4,2024-11
2024-11-24,Corporate Catering Service,Beverages,Asia Pacific,Australia,Sydney,207893,212107,Direct Sales,2024-Q4,2024-11
2024-11-24,Fine Dining Experience,Premium Foods,Europe,Germany,Essen,118684,143894,Partner,2024-Q4,2024-11
2024-11-24,Craft Beer Selection,Restaurant Services,Europe,Germany,Düsseldorf,97007,97284,Online,2024-Q4,2024-11
2024-11-24,Event Catering Package,Premium Foods,North America,Mexico,Monterrey,149452,192167,Online,2024-Q4,2024-11
2024-11-24,Nutrition Tracking App,Beverages,North America,United States,New York,177414,140627,Online,2024-Q4,2024-11
2024-11-24,Specialty Coffee Blend,Restaurant Services,Europe,Germany,Hamburg,130690,104798,Direct Sales,2024-Q4,2024-11
2024-11-24,Event Catering Package,Catering Solutions,Europe,Germany,Frankfurt,208590,291657,Retail,2024-Q4,2024-11
2024-11-24,Organic Produce Box,Catering Solutions,North America,Mexico,Mexico City,84138,82485,Mobile App,2024-Q4,2024-11
2024-11-24,Recipe Management System,Restaurant Services,North America,Canada,Winnipeg,200552,184435,Partner,2024-Q4,2024-11
2024-11-24,Kitchen Equipment Solution,Catering Solutions,Europe,France,Strasbourg,268400,314102,Partner,2024-Q4,2024-11
2024-11-24,Nutrition Tracking App,Catering Solutions,Europe,Germany,Cologne,71092,90125,Wholesale,2024-Q4,2024-11
2024-11-25,Craft Beer Selection,Food Technology,North America,United States,Chicago,204260,266248,Direct Sales,2024-Q4,2024-11
2024-11-25,Corporate Catering Service,Beverages,North America,Mexico,Nezahualcóyotl,122719,124839,Retail,2024-Q4,2024-11
2024-11-25,Gourmet Food Collection,Catering Solutions,Europe,France,Strasbourg,125149,160796,Wholesale,2024-Q4,2024-11
2024-11-25,Craft Beer Selection,Premium Foods,Europe,Germany,Dortmund,205852,144452,Wholesale,2024-Q4,2024-11
2024-11-25,Food Safety Software,Catering Solutions,Europe,United Kingdom,London,264766,349835,Direct Sales,2024-Q4,2024-11
2024-11-25,Event Catering Package,Catering Solutions,North America,Mexico,Puebla,277259,238099,Partner,2024-Q4,2024-11
2024-11-25,Specialty Coffee Blend,Premium Foods,Europe,United Kingdom,Liverpool,93276,94650,Mobile App,2024-Q4,2024-11
2024-11-25,Craft Beer Selection,Food Technology,North America,Mexico,Guadalajara,117562,140723,Wholesale,2024-Q4,2024-11
2024-11-25,Organic Produce Box,Beverages,Asia Pacific,Japan,Kawasaki,79657,106212,Mobile App,2024-Q4,2024-11
2024-11-25,Corporate Catering Service,Beverages,Europe,France,Lyon,77794,81174,Online,2024-Q4,2024-11
2024-11-25,Restaurant POS System,Beverages,Europe,Germany,Düsseldorf,63611,82021,Wholesale,2024-Q4,2024-11
2024-11-25,Artisan Bakery Products,Premium Foods,North America,United States,Houston,222209,270025,Wholesale,2024-Q4,2024-11
2024-11-25,Food Delivery Platform,Premium Foods,North America,United States,Chicago,189663,217533,Mobile App,2024-Q4,2024-11
2024-11-25,Premium Wine Collection,Restaurant Services,Europe,United Kingdom,London,191696,196330,Retail,2024-Q4,2024-11
2024-11-25,Craft Beer Selection,Catering Solutions,North America,Mexico,Guadalajara,290831,282651,Mobile App,2024-Q4,2024-11
2024-11-25,Nutrition Tracking App,Catering Solutions,Europe,United Kingdom,London,107358,106551,Wholesale,2024-Q4,2024-11
2024-11-25,Premium Wine Collection,Restaurant Services,Asia Pacific,Singapore,East,207067,167922,Wholesale,2024-Q4,2024-11
2024-11-25,Restaurant POS System,Premium Foods,Asia Pacific,Japan,Sapporo,81778,57432,Wholesale,2024-Q4,2024-11
2024-11-25,Restaurant POS System,Restaurant Services,North America,United States,San Jose,243565,283482,Retail,2024-Q4,2024-11
2024-11-25,Organic Produce Box,Restaurant Services,Europe,Germany,Frankfurt,159910,150621,Retail,2024-Q4,2024-11
2024-11-25,Corporate Catering Service,Beverages,Asia Pacific,Singapore,East,163867,136636,Direct Sales,2024-Q4,2024-11
2024-11-25,Craft Beer Selection,Premium Foods,North America,Mexico,Tijuana,96722,118336,Online,2024-Q4,2024-11
2024-11-25,Corporate Catering Service,Beverages,Europe,Germany,Hamburg,97574,100059,Mobile App,2024-Q4,2024-11
2024-11-25,Specialty Coffee Blend,Food Technology,Asia Pacific,Australia,Perth,149941,182679,Retail,2024-Q4,2024-11
2024-11-25,Specialty Coffee Blend,Restaurant Services,North America,Canada,Edmonton,272874,334589,Mobile App,2024-Q4,2024-11
2024-11-25,Gourmet Food Collection,Beverages,North America,Canada,Quebec City,133851,150007,Partner,2024-Q4,2024-11
2024-11-25,Artisan Bakery Products,Restaurant Services,Europe,France,Paris,122443,154482,Wholesale,2024-Q4,2024-11
2024-11-25,Specialty Coffee Blend,Catering Solutions,Europe,France,Strasbourg,77759,56117,Wholesale,2024-Q4,2024-11
2024-11-25,Premium Wine Collection,Restaurant Services,Europe,France,Toulouse,210256,253660,Retail,2024-Q4,2024-11
2024-11-25,Event Catering Package,Food Technology,North America,Canada,Toronto,137263,179689,Retail,2024-Q4,2024-11
2024-11-25,Restaurant POS System,Beverages,Asia Pacific,Japan,Saitama,174624,206177,Online,2024-Q4,2024-11
2024-11-25,Event Catering Package,Premium Foods,North America,United States,Philadelphia,128313,161913,Wholesale,2024-Q4,2024-11
2024-11-25,Food Delivery Platform,Premium Foods,Europe,France,Paris,166310,134080,Retail,2024-Q4,2024-11
2024-11-25,Food Safety Software,Restaurant Services,North America,United States,Dallas,187592,148034,Direct Sales,2024-Q4,2024-11
2024-11-25,Corporate Catering Service,Restaurant Services,Europe,Germany,Munich,165670,136650,Wholesale,2024-Q4,2024-11
2024-11-25,Specialty Coffee Blend,Restaurant Services,North America,Canada,Hamilton,167747,213144,Online,2024-Q4,2024-11
2024-11-25,Restaurant POS System,Food Technology,Asia Pacific,Australia,Wollongong,182581,192851,Mobile App,2024-Q4,2024-11
2024-11-25,Premium Wine Collection,Food Technology,Europe,Germany,Düsseldorf,94612,117054,Wholesale,2024-Q4,2024-11
2024-11-25,Gourmet Food Collection,Beverages,Europe,United Kingdom,Glasgow,276493,342982,Direct Sales,2024-Q4,2024-11
2024-11-25,Fine Dining Experience,Beverages,Asia Pacific,Australia,Sydney,301207,411594,Direct Sales,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Restaurant Services,Asia Pacific,Australia,Adelaide,310224,264498,Direct Sales,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Restaurant Services,Europe,Germany,Stuttgart,196138,273615,Mobile App,2024-Q4,2024-11
2024-11-26,Corporate Catering Service,Catering Solutions,North America,Canada,Calgary,280705,215089,Partner,2024-Q4,2024-11
2024-11-26,Specialty Coffee Blend,Beverages,North America,Mexico,Chihuahua,197831,175227,Online,2024-Q4,2024-11
2024-11-26,Craft Beer Selection,Catering Solutions,Asia Pacific,Japan,Sapporo,77851,60935,Wholesale,2024-Q4,2024-11
2024-11-26,Restaurant POS System,Food Technology,Asia Pacific,Australia,Adelaide,121747,149301,Wholesale,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Catering Solutions,North America,United States,Philadelphia,223804,269520,Online,2024-Q4,2024-11
2024-11-26,Food Delivery Platform,Restaurant Services,North America,Canada,Edmonton,158050,218088,Online,2024-Q4,2024-11
2024-11-26,Event Catering Package,Food Technology,North America,Canada,Toronto,231959,186823,Mobile App,2024-Q4,2024-11
2024-11-26,Recipe Management System,Food Technology,Europe,United Kingdom,Leeds,104888,145762,Retail,2024-Q4,2024-11
2024-11-26,Kitchen Equipment Solution,Restaurant Services,Asia Pacific,Japan,Yokohama,136386,189418,Online,2024-Q4,2024-11
2024-11-26,Corporate Catering Service,Premium Foods,Europe,United Kingdom,Leeds,300476,328625,Direct Sales,2024-Q4,2024-11
2024-11-26,Organic Produce Box,Catering Solutions,Europe,United Kingdom,London,103159,125939,Partner,2024-Q4,2024-11
2024-11-26,Event Catering Package,Catering Solutions,North America,United States,Los Angeles,78367,55184,Online,2024-Q4,2024-11
2024-11-26,Premium Wine Collection,Restaurant Services,North America,Mexico,Puebla,343127,283846,Retail,2024-Q4,2024-11
2024-11-26,Organic Produce Box,Premium Foods,Asia Pacific,Australia,Gold Coast,113534,83375,Wholesale,2024-Q4,2024-11
2024-11-26,Craft Beer Selection,Beverages,North America,Canada,Hamilton,150311,191183,Direct Sales,2024-Q4,2024-11
2024-11-26,Recipe Management System,Premium Foods,Asia Pacific,Australia,Gold Coast,178708,145411,Online,2024-Q4,2024-11
2024-11-26,Fine Dining Experience,Premium Foods,Europe,United Kingdom,Edinburgh,192813,202025,Online,2024-Q4,2024-11
2024-11-26,Restaurant POS System,Beverages,Europe,France,Nantes,66268,63673,Wholesale,2024-Q4,2024-11
2024-11-26,Craft Beer Selection,Catering Solutions,Asia Pacific,Australia,Sunshine Coast,150053,206102,Mobile App,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Beverages,Europe,United Kingdom,Manchester,182508,235564,Retail,2024-Q4,2024-11
2024-11-26,Artisan Bakery Products,Food Technology,North America,United States,Houston,126115,123326,Wholesale,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Restaurant Services,Europe,Germany,Stuttgart,95130,113118,Mobile App,2024-Q4,2024-11
2024-11-26,Organic Produce Box,Catering Solutions,Asia Pacific,Singapore,Northeast,251838,191038,Direct Sales,2024-Q4,2024-11
2024-11-26,Corporate Catering Service,Premium Foods,Asia Pacific,Singapore,North,86960,112171,Mobile App,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Premium Foods,Europe,France,Nice,166231,177768,Wholesale,2024-Q4,2024-11
2024-11-26,Craft Beer Selection,Premium Foods,Europe,United Kingdom,Liverpool,149350,106908,Direct Sales,2024-Q4,2024-11
2024-11-26,Fine Dining Experience,Catering Solutions,Asia Pacific,Japan,Fukuoka,174453,169150,Partner,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Premium Foods,Europe,United Kingdom,London,76042,97753,Retail,2024-Q4,2024-11
2024-11-26,Craft Beer Selection,Beverages,North America,United States,Chicago,139438,132834,Retail,2024-Q4,2024-11
2024-11-26,Food Delivery Platform,Catering Solutions,Europe,Germany,Dortmund,183933,147985,Partner,2024-Q4,2024-11
2024-11-26,Food Safety Software,Catering Solutions,Asia Pacific,Japan,Kobe,145092,109751,Partner,2024-Q4,2024-11
2024-11-26,Specialty Coffee Blend,Food Technology,North America,United States,San Antonio,88984,77530,Wholesale,2024-Q4,2024-11
2024-11-26,Food Delivery Platform,Catering Solutions,North America,Canada,Toronto,228300,292145,Mobile App,2024-Q4,2024-11
2024-11-26,Nutrition Tracking App,Restaurant Services,North America,Canada,Winnipeg,312596,253937,Retail,2024-Q4,2024-11
2024-11-26,Organic Produce Box,Restaurant Services,Europe,Germany,Munich,141810,133003,Retail,2024-Q4,2024-11
2024-11-26,Organic Produce Box,Catering Solutions,Europe,Germany,Cologne,227084,209956,Retail,2024-Q4,2024-11
2024-11-26,Food Safety Software,Premium Foods,North America,Mexico,Chihuahua,98135,114765,Mobile App,2024-Q4,2024-11
